ID,Name,OVR,PAC,SHO,PAS,DRI,DEF,POS
220834,Marco Asensio,80,70,78,81,82,43,"RW, CAM, ST"
258580,Kerem Aktürkoğlu,80,85,75,74,81,41,LW
258908,Jan Paul van Hecke,80,67,46,72,70,80,CB
216447,Álvaro García,80,88,70,77,81,51,LW
244176,Deniz Undav,80,66,82,74,80,33,"ST, CAM"
246172,Samuel Chukwueze,80,88,74,74,83,36,RW
262138,Castello Lukeba,80,72,43,68,73,81,"CB, LB"
200145,Casemiro,80,36,74,76,69,80,"CDM, CM"
256612,Evanilson,80,76,79,66,77,37,ST
229905,Abdülkerim Bardakcı,80,59,46,70,69,81,"CB, LB"
257278,Arthur Theate,80,67,40,70,71,80,"CB, LB"
233049,Jadon Sancho,80,79,73,77,87,35,LW
241464,Pau Torres,80,67,41,75,69,82,CB
242816,Riqui Puig,80,73,71,79,82,50,"CM, CAM"
224179,Borja Iglesias,80,62,82,71,74,40,ST
246875,Odilon Kossounou,80,80,32,64,67,81,CB
234569,Florentino,80,55,47,65,73,81,"CDM, CM, CB"
259377,Yeremy Pino,80,77,73,78,81,38,"LW, RW"
189511,Sergio Busquets,80,35,61,76,77,77,"CDM, CM, CB"
266872,Federico Gatti,80,76,42,53,65,81,CB
212602,Diego Llorente,80,64,41,63,69,81,CB
270531,Ousmane Diomande,80,80,26,51,70,79,CB
220440,Clément Lenglet,80,54,45,69,64,82,CB
203263,Harry Maguire,80,35,57,70,65,80,CB
269493,Alexsandro,80,66,40,63,59,80,CB
213661,Andreas Christensen,80,64,32,67,70,81,"CB, CM"
202695,James Tarkowski,80,45,47,64,59,81,CB
189881,Chris Smalling,80,45,47,57,59,83,CB
262881,Richard Ríos,79,81,70,77,82,72,"CM, CDM"
211093,Callum McGregor,79,77,76,78,80,72,"CDM, CM"
246321,Daizen Maeda,79,92,79,70,76,65,"LW, ST, RW"
250723,Kouadio Manu Koné,79,74,74,75,81,74,CM
251377,Rodrigo Zalazar,79,80,81,79,78,67,"CAM, CM"
253124,Matheus Nunes,79,85,70,76,79,73,"RB, CM"
212811,Mario Lemina,79,79,67,75,76,78,"CDM, CM"
227890,Nuno Santos,79,79,81,76,79,69,"LB, LW"
183512,Yuri Berchiche,79,79,68,74,75,77,LB
234574,Diogo Dalot,79,85,63,74,77,76,"RB, LB"
200159,Stefan Ortega,79,78,77,85,81,52,GK
205186,Paulo Gazzaniga,79,79,78,81,78,57,GK
188377,Kyle Walker,79,80,64,75,76,77,RB
212091,Rodinei,79,81,66,73,79,74,RB
248165,Andrei Rațiu,79,92,60,74,79,74,RB
206511,Maximilian Arnold,79,64,80,79,76,75,"CDM, CM"
251804,Sergiño Dest,79,87,60,75,83,72,"RB, LB"
258966,Andrea Cambiaso,79,78,70,77,79,75,"LB, RB"
216150,Davide Zappacosta,79,76,73,77,77,76,LB
224196,Ramy Bensebaini,79,73,70,70,77,78,"LB, CB"
235152,Ferdi Kadıoğlu,79,82,68,74,80,76,"RB, LB"
242087,Hidemasa Morita,79,68,72,76,79,73,"CM, CDM"
253072,Darwin Núñez,79,88,79,72,76,49,ST
242201,Luis Milla,79,69,72,80,76,75,"CM, CDM"
255069,Nico González,79,67,70,77,77,74,"CDM, CM"
213884,Ryan Christie,79,69,70,77,78,74,"CDM, CM, CAM"
226456,Pablo Fornals,79,65,75,80,80,73,"CDM, CM"
233084,Nahuel Molina,79,82,67,73,76,75,RB
248465,Ian Maatsen,79,87,65,75,81,73,LB
252552,Konstantinos Tzolakis,79,79,77,74,81,54,GK
220651,Angeliño,79,69,70,81,80,74,LB
224836,Vanja Milinković-Savić,79,79,77,84,79,43,GK
229891,Julian Ryerson,79,74,63,71,76,77,"RB, LB"
234505,Evander,79,72,77,78,81,66,"CAM, CM, ST"
257191,Anton Stach,79,70,68,75,72,78,"CDM, CM, CB"
183711,Jordan Henderson,79,65,71,80,74,75,"CDM, CM"
192638,Marcos Alonso,79,57,74,80,74,80,"CB, LB"
195864,Paul Pogba,79,64,76,81,83,60,"CM, CDM, CAM"
241811,Sergio Gómez,79,73,74,80,79,71,"CM, LB"
257980,Dan Ndoye,79,89,72,70,81,62,LW
259868,Pape Matar Sarr,79,68,66,76,78,77,"CM, CDM"
255001,Nicolò Rovella,79,76,63,77,78,75,"CDM, CM"
257057,Amadou Onana,79,74,62,72,73,78,"CDM, CM"
199987,Jasper Cillessen,79,78,78,71,80,54,GK
219789,Hamari Traoré,79,82,57,72,75,74,RB
221087,Pau López,79,77,77,78,79,48,GK
227174,Matty Cash,79,75,66,71,75,75,RB
241509,Mauro Júnior,79,83,66,76,81,73,"LB, CM, RB"
259480,Ismael Saibari,79,78,75,74,82,51,"CAM, CM"
225663,Alexandr Golovin,79,73,76,79,82,61,"CAM, LW"
163587,Kasper Schmeichel,79,78,77,81,79,42,GK
214979,Juan Musso,79,79,77,73,82,44,GK
224003,Sergio Herrera,79,79,78,75,80,47,GK
233301,Rasmus Kristensen,79,69,65,70,72,79,"RB, CB"
268804,Mario Gila,79,85,53,67,75,80,CB
189908,Łukasz Skorupski,79,79,76,68,83,51,GK
206585,Kepa,79,77,78,82,81,40,GK
232999,Tyler Adams,79,79,56,71,75,79,"CDM, CM"
237819,Nicolás Domínguez,79,69,65,72,76,76,"CDM, CM"
237942,Pervis Estupiñán,79,76,57,77,78,75,LB
246657,Álvaro Valles,79,78,78,78,80,41,GK
260599,Alan Varela,79,70,65,74,73,75,"CDM, CM"
224294,Lewis Cook,79,69,63,77,77,75,"CDM, RB"
241095,Nikola Vlašić,79,74,76,76,81,57,"CAM, LW, RW, CM"
262402,Sergi Cardona,79,82,56,71,75,75,LB
223874,Valentin Rongier,79,62,66,75,78,74,"CDM, CM"
225951,Denis Bouanga,79,85,81,71,79,38,"LW, ST"
228383,Kamil Grabara,79,80,76,73,84,42,GK
236045,Reinildo,79,81,55,68,74,77,"LB, CB"
240913,Caoimhin Kelleher,79,77,76,79,80,43,GK
242664,Alexis Saelemaekers,79,80,67,75,81,66,RW
226376,Kaku,79,81,73,81,80,52,"CAM, CM"
240753,Amine Gouiri,79,77,82,76,80,45,"ST, CAM"
205988,Luke Shaw,79,69,57,78,75,79,"CB, LB"
227186,Augusto Batalla,79,78,78,74,80,43,GK
227290,Marko Dmitrović,79,76,79,78,80,37,GK
231184,Guruzeta,79,73,78,72,78,51,ST
246606,Fran García,79,89,50,70,78,72,LB
275298,Aleksandar Pavlović,79,62,64,79,78,76,"CDM, CM"
259307,Malo Gusto,79,84,45,75,78,73,RB
253306,Manuel Ugarte,79,62,65,72,76,77,"CDM, CM"
260815,Arnau Martínez,79,79,54,75,74,74,"RB, CB, RW"
73078,Kaishū Sano,79,79,51,67,76,78,"CDM, CM"
205855,Marko Livaja,79,63,82,77,79,43,"ST, CAM"
232487,Wataru Endo,79,58,68,71,77,79,"CDM, CM"
259240,Adam Wharton,79,62,62,81,77,75,"CDM, CM"
182494,Fernando Muslera,79,81,80,66,77,43,GK
238004,Albert Guðmundsson,79,87,79,70,83,37,"ST, CAM"
242444,João Félix,79,77,78,77,82,45,"CAM, LW, ST"
264388,Moleiro,79,83,70,75,81,51,"CAM, LW"
215223,Walter Benítez,79,79,78,72,80,37,GK
225863,Olivier Boscagli,79,65,50,77,77,79,CB
228092,Sander Berge,79,55,65,74,71,75,"CDM, CM, CB"
245371,Thiago Almada,79,79,74,79,83,51,"CAM, CM"
258444,Evann Guessand,79,83,76,73,79,36,"RW, ST"
243780,Lee Kang In,79,72,75,80,82,50,"RW, CM"
254088,Amad,79,85,74,75,83,54,"CAM, RW, CM"
277846,Nico Paz,79,78,71,77,82,51,"CAM, CM"
207993,Sead Kolašinac,79,61,63,68,69,79,CB
211348,Stole Dimitrievski,79,79,78,74,78,36,GK
236920,Justin Kluivert,79,87,78,76,81,38,"CAM, CM"
215270,Lucas Zelarayán,79,74,76,77,81,46,"CAM, ST"
190813,Stephan El Shaarawy,79,78,75,76,83,49,"LW, CAM"
231447,Donyell Malen,79,86,78,72,82,35,RW
235353,Ismaïla Sarr,79,91,78,76,78,28,"CAM, RW, CM"
236804,Facundo Medina,79,74,44,70,72,79,"CB, LB"
245152,Santiago Giménez,79,78,80,70,77,46,ST
253109,Joey Veerman,79,53,72,84,75,65,"CM, CDM, CAM"
277954,Kenan Yıldız,79,84,78,74,83,35,"CAM, LW, CM"
198141,Marc Bartra,79,64,59,70,71,80,CB
236786,Martin Terrier,79,78,79,75,80,36,"ST, LW, CAM"
193301,Alexandre Lacazette,79,65,82,75,80,44,ST
210021,Hany Mukhtar,79,82,73,77,80,44,"CAM, ST"
223671,Stefan Posch,79,75,55,68,66,80,RB
254117,Maximilian Beier,79,86,79,68,80,43,"ST, RW"
258575,Emmanuel Agbadou,79,80,48,63,66,78,CB
229906,Leon Bailey,79,87,74,73,84,38,RW
244369,Viktor Tsygankov,79,82,75,79,78,43,"RW, CAM"
261188,Iliman Ndiaye,79,84,76,70,84,40,LW
226166,Nordi Mukiele,79,72,49,67,71,80,"RB, CB"
230918,Trevoh Chalobah,79,66,53,69,70,80,"CB, RB"
252042,João Pedro,79,78,78,72,81,37,"ST, CAM"
188350,Marco Reus,79,58,81,81,80,52,"CAM, ST, CM"
244067,Maxence Lacroix,79,88,40,57,67,80,CB
251421,Brennan Johnson,79,86,76,72,78,43,"RW, LW"
237221,Juan Foyth,79,68,47,71,71,80,"CB, RB"
238186,Marcin Bułka,79,79,76,71,81,27,GK
246565,Bafodé Diakité,79,72,46,65,71,79,CB
193474,Idrissa Gueye,79,60,59,70,73,80,"CDM, CM"
247172,Jhon Durán,79,81,81,63,75,32,ST
252037,Fábio Silva,79,81,77,64,79,32,"ST, LW"
272600,Marc Casadó,79,57,64,72,80,77,"CDM, CM"
199422,Jordy Clasie,79,46,64,80,75,72,"CDM, CM"
202335,Eric Dier,79,54,62,67,62,80,CB
248695,Wesley Fofana,79,74,41,62,71,80,CB
245037,Eric García,79,63,48,70,71,80,"CB, RB, CDM"
254022,Nick Woltemade,79,67,78,65,79,41,"ST, CAM"
205431,Niclas Füllkrug,79,57,82,71,73,43,ST
228174,Cameron Carter-Vickers,79,78,33,59,72,77,CB
239763,Edon Zhegrova,79,84,71,76,85,25,RW
258781,Illia Zabarnyi,79,80,37,64,64,80,CB
277581,Samu,79,79,79,58,68,36,ST
226229,Thilo Kehrer,79,69,44,66,66,80,CB
176580,Luis Suárez,79,53,82,74,76,41,"ST, CAM"
210930,Carles Gil,79,70,71,80,79,38,"CAM, CM"
261050,Francisco Conceição,79,87,68,73,85,36,"CAM, RW, CM"
213761,Abderrazak Hamdallah,79,59,80,70,78,31,"ST, CAM"
225100,Joe Gomez,79,74,29,70,71,79,"CB, RB, LB"
208448,Emil Forsberg,79,64,73,81,80,35,"CAM, CM"
258911,Toluwalase Arokodare,79,75,80,57,70,31,ST
226710,Gianluca Scamacca,79,65,81,67,74,36,ST
178509,Olivier Giroud,79,48,80,71,73,41,ST
197655,Sebastián Coates,79,60,49,54,61,81,CB
205175,Arkadiusz Milik,79,50,82,72,77,40,ST
277797,Marcos Leonardo,79,78,78,63,75,27,"ST, CAM, CM"
247649,Jarrad Branthwaite,79,71,39,58,60,80,CB
237985,Kevin Danso,79,73,32,57,62,78,CB
231366,Philipp Lienhart,79,67,28,59,64,81,CB
208165,Berat Djimsiti,79,64,39,60,53,81,CB
223710,Vedat Muriqi,79,50,81,63,71,29,ST
243976,Catena,79,64,39,63,53,79,CB
248484,Nathan Collins,79,62,31,58,63,80,CB
198032,Dan Burn,79,42,36,67,64,79,CB
238744,Weston McKennie,78,77,71,77,77,80,"CM, CDM, CAM"
245235,Alexander Bah,78,90,65,72,75,73,RB
224334,Marcos Acuña,78,76,69,77,81,71,LB
251530,Nuno Tavares,78,88,67,72,80,70,LB
240709,Ridle Baku,78,81,72,73,81,71,"RB, RW"
253727,Lukáš Provod,78,76,75,78,78,64,"CAM, CM"
256688,Cameron Puertas,78,74,75,79,79,69,"CAM, CM"
242280,Lewis Ferguson,78,72,78,74,78,72,"CM, CDM, CAM"
181291,Georginio Wijnaldum,78,67,72,77,80,76,"CAM, ST, CM"
189332,Jordi Alba,78,82,69,78,80,70,LB
244374,Mykola Shaparenko,78,79,71,79,79,68,"CM, CAM, CDM"
255009,Kenneth Taylor,78,73,77,78,78,67,"CM, CAM"
258775,Luka Sučić,78,76,76,78,77,68,"CM, CAM"
268896,Hugo Larsson,78,77,73,71,78,71,"CM, CDM"
228789,Robert Sánchez,78,79,77,75,79,59,GK
231340,Gonzalo Montiel,78,81,63,71,77,74,RB
232244,Santiago Ascacíbar,78,78,73,72,75,74,"CDM, CM"
243631,Mahdi Camara,78,74,68,74,77,77,"CM, CAM"
246923,Jacob Ramsey,78,77,75,73,80,68,LW
202884,Leonardo Spinazzola,78,85,65,73,77,76,LB
214026,Johan Mojica,78,88,65,73,73,74,LB
233738,Zubeldia,78,76,63,73,72,78,CB
258498,Bart Verbruggen,78,79,76,76,81,56,GK
190113,Mert Günok,78,76,76,79,78,56,GK
201389,Cristiano Biraghi,78,72,69,78,76,76,LB
256632,Luis Henrique,78,90,73,71,77,54,RW
279604,Jauregizar,78,71,70,75,79,72,"CM, CDM"
198009,Mattia Perin,78,78,78,71,78,57,GK
232711,Jens Stage,78,63,73,74,77,75,"CM, CDM"
240734,Matt O'Riley,78,68,78,79,76,67,"CAM, CM"
243686,Chiquinho,78,74,75,78,78,66,"CM, CAM"
251573,Renan Lodi,78,75,69,76,77,73,LB
206591,Mitchell Weiser,78,78,63,74,82,71,RB
235467,Marcelino Moreno,78,90,73,75,81,53,"CAM, ST, CM"
278773,Myles Lewis-Skelly,78,76,60,74,77,75,"LB, CM"
207439,Leandro Paredes,78,62,70,82,79,72,"CM, CDM"
224031,Adam Marušić,78,80,66,67,74,75,"RB, LB"
234112,Dodô,78,86,59,74,79,72,RB
235374,Manuel Lazzari,78,90,61,75,81,71,RB
251615,Francisco Moura,78,78,63,75,75,74,LB
256107,Alistair Johnston,78,82,59,73,72,73,RB
266097,Geny Catamo,78,91,74,69,82,64,"CAM, RW"
243627,Yacine Adli,78,70,69,80,78,73,"CDM, CM"
251988,Andrea Colpani,78,76,76,77,78,65,"CAM, RW"
257711,Riccardo Calafiori,78,72,66,71,75,77,"LB, CB"
201455,Geoffrey Kondogbia,78,65,69,73,71,78,"CB, CDM, CM"
241707,Pape Gueye,78,67,65,75,75,76,"CM, CDM"
252064,Ladislav Krejčí,78,72,68,68,69,76,"CB, CDM"
252143,Daniel Bragança,78,79,72,77,80,67,"CM, CDM, CAM"
254909,Oscar Dorley,78,78,57,76,79,75,"CDM, CM"
225403,İrfan Can Kahveci,78,73,77,81,80,58,"RW, CAM, CM"
235973,Sebastian Szymański,78,78,76,78,77,60,"CAM, CM"
244261,Lovro Majer,78,70,73,80,83,60,"CM, CAM"
224158,Sofyan Amrabat,78,61,70,73,74,75,"CDM, CM, CB"
228413,Emil Audero,78,79,74,72,81,53,GK
229659,Bryan Heynen,78,60,73,75,76,73,"CDM, CM, CAM"
234171,Roland Sallai,78,77,71,71,79,63,"CAM, RB, RW"
235633,Yehvann Diouf,78,78,75,76,80,50,GK
236480,Yves Bissouma,78,66,66,74,79,76,"CDM, CM"
248793,Mats Wieffer,78,67,66,74,74,76,"CDM, CM"
264298,Conor Bradley,78,80,61,70,75,75,RB
191740,Ander Herrera,78,59,71,76,77,77,"CDM, CM"
220746,Andrija Živković,78,82,74,74,81,57,"RW, LW"
236699,Saša Lukić,78,60,69,76,74,76,"CDM, CM"
237034,Cucho,78,81,77,75,81,42,"ST, CAM"
212814,João Mário,78,68,75,79,79,64,"CM, LW"
215069,Rodrigo Rey,78,76,76,74,79,50,GK
219522,Conan Ledesma,78,79,75,73,79,49,GK
247229,Raoul Bellanova,78,86,54,72,76,71,RB
262842,Martin Baturina,78,77,70,78,83,59,"CAM, CM"
231943,Richarlison,78,76,78,72,78,53,"ST, LW"
239977,Nicolas Kühn,78,91,73,70,81,46,RW
241187,Lutsharel Geertruida,78,72,59,70,75,78,"CB, RB, LB"
253473,Samuele Ricci,78,73,60,75,79,73,"CDM, CM"
259233,Ilaix Moriba,78,67,71,71,75,74,CM
224251,Robin Zentner,78,81,74,59,83,62,GK
255971,Santiago Hezze,78,70,62,70,73,76,"CDM, CM"
205211,Milan Borjan,78,72,78,76,76,46,GK
244622,Puado,78,80,77,72,78,49,"ST, CAM"
262925,Adem Zorgane,78,54,70,77,75,71,"CDM, CM"
210324,Jonas Hofmann,78,64,76,78,79,64,"CAM, ST, CM"
230020,Pierre Lees-Melou,78,57,72,77,77,73,"CDM, CM"
240225,Matvey Safonov,78,79,74,75,80,44,GK
254262,Zeno Debast,78,70,56,76,74,77,"CDM, CB, CM"
263617,Beñat Prados,78,68,61,72,75,76,"CDM, CM, CB"
265526,Guillaume Restes,78,78,74,80,80,40,GK
200110,Marco Bizot,78,78,75,72,78,46,GK
234678,Joakim Mæhle,78,75,57,71,75,74,"LB, RB"
243702,Djed Spence,78,88,44,71,79,74,"RB, LB"
205812,Pietro Terracciano,78,79,75,72,82,41,GK
221342,Pablo Maffeo,78,81,52,70,78,76,RB
234205,Hiroki Ito,78,74,57,71,72,80,"CB, LB"
235781,Santi Comesaña,78,55,72,72,75,77,"CM, CDM"
240740,Callum Hudson-Odoi,78,82,75,75,81,50,LW
247495,Moncayola,78,63,67,75,78,73,"CM, CDM"
262088,Hákon Arnar Haraldsson,78,77,67,75,81,57,"CAM, CM"
205678,Edin Višća,78,82,76,75,80,47,RW
214584,Franco Armani,78,73,75,69,82,44,GK
235945,Marc Roca,78,59,66,75,74,75,"CDM, CM"
243282,Dwight McNeil,78,67,76,79,79,55,"CAM, LW"
254548,Melvin Bard,78,78,52,69,74,75,"LB, CB"
211738,Mark Flekken,78,79,76,80,80,32,GK
236636,Anthony Caci,78,72,56,72,72,75,"RB, CB"
241602,Jhon Arias,78,85,75,74,79,42,"RW, CAM, LW"
255223,Amine Adli,78,84,76,70,82,42,"ST, CAM"
193348,Xherdan Shaqiri,78,67,81,81,80,40,"CAM, RW, CM"
211256,Nicolás Tagliafico,78,67,56,70,76,77,LB
252935,Leonardo Fernández,78,78,81,78,77,44,"CAM, ST"
263620,Romeo Lavia,78,69,52,72,77,77,"CDM, CM"
222331,Lukas Klostermann,78,82,50,64,70,80,"CB, RB"
235844,Edson Álvarez,78,65,58,69,72,78,"CDM, CM"
235997,Fran Beltrán,78,56,67,76,77,76,"CM, CDM"
239892,Yunus Akgün,78,87,78,74,81,40,"CAM, RW"
255566,Samú Costa,78,61,65,70,71,75,"CDM, CM"
238896,Pepê,78,85,70,72,83,52,"CAM, RW, CM"
241436,Calvin Bassey,78,81,44,63,68,77,CB
273463,João Gomes,78,54,68,72,75,77,"CDM, CM"
228881,Davide Calabria,78,77,57,70,73,76,RB
239701,Romano Schmid,78,77,67,78,83,56,"CAM, CM"
244380,Vitaliy Mykolenko,78,74,55,71,71,77,LB
252259,Enzo Millot,78,74,70,75,83,61,"CAM, CM"
206467,Alassane Pléa,78,73,78,80,80,38,"ST, CAM, LW"
234200,Aschraf El Mahdioui,78,66,55,74,73,72,"CDM, CM, CB"
244728,Sem Steijn,78,66,84,74,77,43,"CAM, CM"
256261,Malick Thiaw,78,72,47,69,72,78,CB
272978,Jorrel Hato,78,85,41,70,74,75,"LB, CB"
222028,Julian Weigl,78,57,64,75,73,75,"CDM, CM, CB"
227055,Gelson Martins,78,87,70,71,83,51,RW
236792,Tomáš Souček,78,45,72,71,68,78,"CDM, CM"
208919,Ryan Gauld,78,83,68,77,82,51,"LW, ST, RW"
224415,Luis Rioja,78,77,76,74,79,53,RW
237328,Nathan Tella,78,83,75,71,80,46,"ST, CAM, RW"
74866,André,78,58,58,74,77,75,"CDM, CM"
200260,Steven Berghuis,78,71,77,82,77,39,"RW, CAM"
240690,Nico Gonzalez,78,82,75,73,78,45,"LW, RW"
242238,Oumar Solet,78,79,43,62,68,77,CB
243032,Hugo Duro,78,71,78,68,75,47,ST
252308,Ali Al Musrati,78,52,66,71,68,75,"CDM, CM"
264348,Soufiane Rahimi,78,85,76,72,77,38,"LW, ST"
221992,Hirving Lozano,78,88,75,71,80,41,"LW, RW"
260926,Kevin Schade,78,92,75,70,78,30,LW
217998,Cristian Arango,78,75,79,71,77,36,"ST, CAM, LW"
238050,Chidera Ejuke,78,90,69,71,82,37,LW
240716,Mathías Olivera,78,70,51,69,72,77,LB
243057,Neco Williams,78,72,49,71,74,77,"LB, RB"
186146,Danny Welbeck,78,60,78,74,77,45,ST
199833,Lars Unnerstall,78,78,77,65,81,32,GK
221610,Dénes Dibusz,78,78,73,75,81,27,GK
226627,Takumi Minamino,78,77,74,75,81,40,"CAM, LW"
243559,De Frutos,78,81,74,74,78,41,"ST, RW"
211368,Bruma,78,88,77,71,81,32,"LW, CAM"
241788,Mehdi Taremi,78,74,78,74,78,38,ST
242374,Musa Barrow,78,85,80,70,77,32,"ST, LW, CAM"
250789,Dilane Bakwa,78,88,72,73,81,30,RW
76687,Estêvão,78,90,74,73,82,33,"CAM, RW"
240359,Omar Alderete,78,60,61,62,69,79,CB
256958,Fábio Vieira,78,71,73,78,78,56,"CAM, CM"
263139,Dominik Greif,78,77,76,78,77,24,GK
266096,Tomás Araújo,78,82,30,69,72,77,"CB, RB"
270086,António Silva,78,80,37,64,69,78,CB
208004,Joël Veltman,78,63,49,68,70,80,RB
227562,Lukáš Haraslín,78,80,74,73,81,40,"LW, RW, ST"
240988,Denis Vavro,78,69,60,58,57,80,CB
223689,Wout Weghorst,78,54,78,62,68,57,ST
245388,Jean-Clair Todibo,78,75,47,63,69,79,CB
259031,Liam Delap,78,79,80,60,76,30,ST
211022,Rubén García,78,74,76,79,78,45,"RW, ST, RB"
237055,Oleksandr Zubkov,78,84,74,74,78,30,"CAM, RW"
257075,Paul Nebel,78,71,75,72,82,45,"CAM, CM"
250955,Josip Stanišić,78,73,44,65,69,79,"CB, RB, LB"
253242,Adrián Martínez,78,69,78,59,72,42,ST
254803,Senne Lammens,78,79,77,71,77,21,GK
265450,Johan Bakayoko,78,85,72,70,81,33,RW
265695,Matías Soulé,78,79,74,76,81,36,"CAM, CM"
240947,Tyrick Mitchell,78,75,41,68,73,76,LB
246174,Harvey Elliott,78,72,70,77,81,53,"CAM, CM, RW"
258437,Emanuel Emegha,78,89,76,58,70,31,ST
264238,Diego López,78,81,75,72,76,37,LW
196978,Callum Wilson,78,73,79,67,76,42,ST
202652,Raheem Sterling,78,82,74,74,82,42,LW
238756,Jørgen Strand Larsen,78,75,79,62,70,32,ST
243558,Óscar Valentín,78,64,50,67,68,76,"CDM, CM"
253444,Arnaud Kalimuendo,78,80,80,63,78,29,ST
256325,Josip Šutalo,78,77,32,62,72,78,CB
266032,Jamie Gittens,78,92,73,66,84,27,LW
222104,Tosin Adarabioyo,78,70,46,63,64,78,CB
192387,Ciro Immobile,78,68,79,66,76,39,"ST, CAM"
241522,Jonas Wind,78,57,79,72,77,37,"ST, CAM"
197948,Florian Lejeune,78,49,61,67,65,78,CB
253002,Giacomo Raspadori,78,78,78,71,84,28,"ST, CAM, LW"
189805,Luuk de Jong,78,40,78,72,72,55,ST
256420,Malick Fofana,78,86,69,70,82,40,LW
270050,Mika Biereth,78,75,78,63,72,31,ST
236506,Marcos Senesi,78,56,42,70,72,79,CB
214092,Aleksey Miranchuk,78,71,73,77,81,31,"CAM, CM, LW"
219693,Diego Carlos,78,63,47,62,67,78,CB
224221,Joachim Andersen,78,39,57,71,65,78,CB
279709,Lucas Beraldo,78,66,38,66,68,79,"CB, LB"
208137,Lucas Torró,78,39,63,69,68,76,"CDM, CM"
232658,Danilho Doekhi,78,63,42,59,65,78,CB
244767,Carlos Vicente,78,79,72,74,76,31,"RW, RB"
212419,Tyrone Mings,78,58,44,67,64,78,CB
235949,Gabriel Strefezza,78,87,68,73,79,31,RW
246785,Bryan Gil,78,84,70,75,81,31,LW
269087,Leny Yoro,78,69,41,60,64,79,CB
220821,Carl Starfelt,78,74,31,56,68,78,CB
255106,Loïc Badé,78,61,45,56,66,78,CB
262394,Sam Beukema,78,49,55,61,62,80,CB
238160,Merih Demiral,78,73,39,49,61,79,CB
234575,Diogo Leite,78,64,38,52,63,80,CB
259066,Flavien-Enzo Boyomo,78,74,38,52,51,79,"CB, RB"
260697,Isak Hien,78,69,37,49,58,79,CB
158625,Dante,78,32,52,69,65,80,CB
259524,Aitor Paredes,78,68,39,51,56,79,CB
204639,Stefan Savić,78,60,35,57,57,78,CB
277537,Natan,78,56,33,55,66,79,CB
240277,Matteo Gabbia,78,49,35,54,60,81,CB
239340,Julian Chabot,78,47,29,48,56,78,CB
210044,Christian Burgess,78,36,34,54,54,79,CB
195479,James Tavernier,77,80,71,78,75,69,RB
80170,Wesley,77,89,62,70,78,73,RB
241867,Aitor Ruibal,77,82,74,73,76,72,"RB, ST, RW"
224574,Orbelín Pineda,77,81,74,72,81,68,"CAM, CM, RB"
234741,Gustavo Hamer,77,70,72,79,76,72,"CM, LW"
241496,Timothy Weah,77,87,75,72,78,68,RB
216320,Seko Fofana,77,68,75,74,76,71,"CM, CDM, CAM"
257186,Ardon Jashari,77,75,67,75,73,72,"CDM, CM"
272951,Kevin Castaño,77,76,68,76,76,72,"CM, CDM"
236822,Gabriel Gudmundsson,77,87,64,71,75,70,"LB, CB"
245637,Georginio Rutter,77,77,75,75,80,60,"CAM, ST"
253157,Hicham Boudaoui,77,73,67,74,77,74,"CM, CDM"
266436,Javi Guerra,77,74,73,75,76,73,"CM, CDM"
212207,Nicolae Stanciu,77,76,74,79,78,62,"CM, CAM"
236830,Zaydou Youssouf,77,70,65,74,80,71,"CDM, CM, CB"
275138,Lamine Camara,77,79,66,78,77,71,"CM, CDM"
235663,Guus Til,77,79,76,72,74,64,"CAM, CM"
269136,Kobbie Mainoo,77,68,69,74,81,73,"CM, CDM"
209846,Christian Günter,77,83,60,69,71,73,LB
213991,Jefferson Lerma,77,68,71,70,74,76,"CDM, CM, CB"
233965,Alessio Castro-Montes,77,74,72,74,75,71,"RB, RW"
234153,Carlos Soler,77,70,75,78,78,69,"CM, CAM"
257919,Rocco Reitz,77,71,70,74,78,77,"CM, CDM"
208364,Clinton Mata,77,79,61,68,74,77,"CB, RB"
222227,Patrick Berg,77,73,67,75,73,71,"CDM, CM"
225782,Ainsley Maitland-Niles,77,77,65,73,76,72,"RB, RW"
230786,Pepelu,77,64,70,78,74,73,"CM, CDM"
236477,Alexis Claude-Maurice,77,75,74,73,81,68,"CAM, CM, LW"
270039,Diego Moreira,77,90,67,69,79,64,LB
193105,Alphonse Areola,77,78,75,74,78,55,GK
245253,Leandro Barreiro,77,80,68,69,79,73,"CM, CDM, CAM"
258371,Pep Chavarría,77,83,62,71,74,71,LB
211361,Danilo Cataldi,77,68,71,77,77,73,"CDM, CM"
226491,Kieran Tierney,77,76,60,75,76,75,LB
242818,Finn Dahmen,77,76,70,81,80,52,GK
272926,Lucas Bergvall,77,75,63,76,77,71,"CM, CDM, CAM"
221125,Sebastián Driussi,77,84,75,72,80,45,"ST, CAM, CM"
233934,Aaron Ramsdale,77,77,76,80,79,48,GK
237386,Kiernan Dewsbury-Hall,77,66,72,77,78,70,"CM, CAM, CDM"
263781,Vanderson,77,78,62,74,77,72,RB
232905,Junya Ito,77,86,69,72,78,58,RW
246646,Maxence Caqueret,77,75,62,75,78,76,"CM, CDM"
254817,Maximiliano Araújo,77,85,63,70,79,68,"LB, LW"
201095,Agustín Marchesín,77,77,75,74,77,53,GK
213565,Thomas Lemar,77,72,75,79,80,67,CM
239810,Nicolas Raskin,77,73,63,73,76,73,"CDM, CM"
257876,Nicolas Seiwald,77,72,62,74,74,74,"CDM, CM, CB"
